,time,open,high,low,close,volume,end_time,quote_volume,nbs_trades,buy_base_volume,buy_quote_volume,date
1429,1674972600000,23232.36000000,23238.47000000,23222.27000000,23224.49000000,436.46414000,1674972899999,10138944.57495380,10732,190.50624000,4425403.99415670,2023-01-29 06:10:00
1430,1674972900000,23224.04000000,23231.74000000,23217.29000000,23218.10000000,358.54421000,1674973199999,8327025.52818850,9626,163.10621000,3788146.54488910,2023-01-29 06:15:00
1431,1674973200000,23218.64000000,23234.84000000,23216.26000000,23232.83000000,454.92367000,1674973499999,10565084.72026060,10345,247.47760000,5747368.99807210,2023-01-29 06:20:00
1432,1674973500000,23232.24000000,23233.30000000,23209.50000000,23216.00000000,490.03461000,1674973799999,11378064.29377790,12389,249.62836000,5796038.21077610,2023-01-29 06:25:00
1433,1674973800000,23216.00000000,23235.03000000,23215.76000000,23232.89000000,374.63319000,1674974099999,8701439.22638320,11453,207.35587000,4816205.07636400,2023-01-29 06:30:00
1434,1674974100000,23232.89000000,23235.00000000,23214.36000000,23215.51000000,578.65218000,1674974399999,13437669.27416650,13110,265.01846000,6154460.09639940,2023-01-29 06:35:00
1435,1674974400000,23215.49000000,23221.01000000,23205.83000000,23212.56000000,420.10728000,1674974699999,9752355.21219730,10592,205.15200000,4762421.24869470,2023-01-29 06:40:00
1436,1674974700000,23213.31000000,23220.71000000,23183.17000000,23189.35000000,611.29398000,1674974999999,14183551.63559560,13548,255.35101000,5924813.48564350,2023-01-29 06:45:00
1437,1674975000000,23189.35000000,23200.45000000,23183.50000000,23189.79000000,617.24671000,1674975299999,14314733.46848930,15113,308.71071000,7159514.49389850,2023-01-29 06:50:00
1438,1674975300000,23189.33000000,23204.97000000,23189.33000000,23198.58000000,336.81861000,1674975599999,7813586.67266100,9970,168.69912000,3913494.88887850,2023-01-29 06:55:00
1439,1674975600000,23199.30000000,23208.15000000,23188.80000000,23205.17000000,514.22045000,1674975899999,11929493.08516200,12217,250.50613000,5811666.62877230,2023-01-29 07:00:00
1440,1674975900000,23205.17000000,23220.76000000,23192.16000000,23205.42000000,510.08086000,1674976199999,11837901.18359160,12522,270.86577000,6286321.49105330,2023-01-29 07:05:00
1441,1674976200000,23206.09000000,23213.41000000,23196.00000000,23201.31000000,333.01714000,1674976499999,7727831.43424510,9025,173.70059000,4030861.41565650,2023-01-29 07:10:00
1442,1674976500000,23200.62000000,23208.83000000,23185.43000000,23188.99000000,540.09709000,1674976799999,12527502.71298750,12204,250.19470000,5803392.09567500,2023-01-29 07:15:00
1443,1674976800000,23189.73000000,23198.55000000,23177.40000000,23184.94000000,574.58901000,1674977099999,13323149.41336780,13848,260.27663000,6035204.33732830,2023-01-29 07:20:00
1444,1674977100000,23184.12000000,23197.86000000,23180.00000000,23184.69000000,502.71753000,1674977399999,11658307.54138790,12020,249.30619000,5781653.89189990,2023-01-29 07:25:00
1445,1674977400000,23184.69000000,23194.38000000,23174.47000000,23179.35000000,538.53586000,1674977699999,12486025.36963930,12447,281.90885000,6536104.29403570,2023-01-29 07:30:00
1446,1674977700000,23179.86000000,23197.90000000,23179.01000000,23193.31000000,388.36766000,1674977999999,9006567.95117010,11439,231.68951000,5373112.14471660,2023-01-29 07:35:00
1447,1674978000000,23193.32000000,23199.36000000,23184.63000000,23195.30000000,393.22493000,1674978299999,9119767.45645900,10480,211.70356000,4909961.68759700,2023-01-29 07:40:00
1448,1674978300000,23194.69000000,23208.04000000,23194.69000000,23200.76000000,418.73486000,1674978599999,9714925.77825390,11790,221.75648000,5144974.17443260,2023-01-29 07:45:00
1449,1674978600000,23201.67000000,23209.77000000,23195.00000000,23207.41000000,404.55758000,1674978899999,9386218.44719370,10407,202.43936000,4696781.98789940,2023-01-29 07:50:00
1450,1674978900000,23206.99000000,23208.79000000,23200.32000000,23203.86000000,275.40677000,1674979199999,6390465.74513200,8631,142.38628000,3303930.99288670,2023-01-29 07:55:00
1451,1674979200000,23203.39000000,23224.55000000,23203.38000000,23212.14000000,561.04248000,1674979499999,13023755.37587940,12943,282.79937000,6564778.06638370,2023-01-29 08:00:00
1452,1674979500000,23212.13000000,23214.49000000,23194.57000000,23196.58000000,398.41329000,1674979799999,9245877.84474310,11235,176.84967000,4104244.32620580,2023-01-29 08:05:00
1453,1674979800000,23196.58000000,23213.68000000,23192.17000000,23208.29000000,524.08074000,1674980099999,12160069.11101060,13606,251.71534000,5840578.18204450,2023-01-29 08:10:00
1454,1674980100000,23208.62000000,23213.29000000,23200.28000000,23206.78000000,327.42640000,1674980399999,7598264.50607330,9407,163.67886000,3798386.18142510,2023-01-29 08:15:00
1455,1674980400000,23207.39000000,23207.39000000,23197.78000000,23201.07000000,330.36033000,1674980699999,7665213.91559940,8904,153.68426000,3565925.09219270,2023-01-29 08:20:00
1456,1674980700000,23201.07000000,23202.27000000,23162.64000000,23163.15000000,670.30886000,1674980999999,15542559.70682430,14899,280.35182000,6500802.99628000,2023-01-29 08:25:00
1457,1674981000000,23165.51000000,23188.36000000,23161.36000000,23179.78000000,617.79455000,1674981299999,14319502.75931110,16527,329.81565000,7644642.64378770,2023-01-29 08:30:00
1458,1674981300000,23179.77000000,23184.53000000,23171.34000000,23177.95000000,399.19302000,1674981599999,9252097.55107770,12011,197.95681000,4588122.63617770,2023-01-29 08:35:00
1459,1674981600000,23177.95000000,23184.62000000,23170.65000000,23182.92000000,383.15988000,1674981899999,8880540.46253290,12200,198.90055000,4609999.67288200,2023-01-29 08:40:00
1460,1674981900000,23183.75000000,23189.25000000,23175.12000000,23180.57000000,403.93082000,1674982199999,9364415.13399530,12336,198.25553000,4596258.49813510,2023-01-29 08:45:00
1461,1674982200000,23180.57000000,23180.87000000,23162.18000000,23163.06000000,632.93580000,1674982499999,14664851.71874840,14459,344.63607000,7985095.94456150,2023-01-29 08:50:00
1462,1674982500000,23163.06000000,23173.60000000,23153.64000000,23172.28000000,645.94091000,1674982799999,14962918.00422590,14413,345.75414000,8009369.68818300,2023-01-29 08:55:00
1463,1674982800000,23172.28000000,23173.52000000,23161.51000000,23166.07000000,404.50610000,1674983099999,9371276.69655180,11376,184.82837000,4282002.19606880,2023-01-29 09:00:00
1464,1674983100000,23166.05000000,23171.39000000,23156.89000000,23167.75000000,345.21950000,1674983399999,7997294.83262140,9564,172.93670000,4006265.70148580,2023-01-29 09:05:00
1465,1674983400000,23167.58000000,23198.41000000,23163.51000000,23191.59000000,539.48918000,1674983699999,12505728.80077760,14658,313.54652000,7268048.95107630,2023-01-29 09:10:00
1466,1674983700000,23191.60000000,23222.32000000,23190.35000000,23217.13000000,942.74038000,1674983999999,21875958.89301110,20281,508.78777000,11806428.03169800,2023-01-29 09:15:00
1467,1674984000000,23217.13000000,23245.87000000,23216.16000000,23231.96000000,950.33906000,1674984299999,22076502.08166320,21366,493.96028000,11474957.79147290,2023-01-29 09:20:00
1468,1674984300000,23230.10000000,23265.95000000,23224.45000000,23252.48000000,1189.99722000,1674984599999,27665312.74971500,24202,573.65453000,13336579.98535000,2023-01-29 09:25:00
1469,1674984600000,23252.48000000,23300.00000000,23230.00000000,23296.10000000,1770.91443000,1674984899999,41202289.32087040,34047,919.39480000,21392225.84801360,2023-01-29 09:30:00
1470,1674984900000,23295.41000000,23373.89000000,23268.16000000,23347.82000000,2424.50805000,1674985199999,56563320.27371330,46204,1333.51354000,31112472.06342550,2023-01-29 09:35:00
1471,1674985200000,23347.82000000,23353.91000000,23314.18000000,23341.35000000,1379.76021000,1674985499999,32195175.06398530,31829,667.59747000,15577804.87592550,2023-01-29 09:40:00
1472,1674985500000,23341.35000000,23358.83000000,23277.41000000,23297.63000000,1525.07253000,1674985799999,35551055.06361020,31652,736.69235000,17174019.65718670,2023-01-29 09:45:00
1473,1674985800000,23297.63000000,23300.71000000,23254.69000000,23288.56000000,1272.61565000,1674986099999,29625143.09878950,25440,627.59485000,14609973.36062710,2023-01-29 09:50:00
1474,1674986100000,23288.58000000,23298.02000000,23271.44000000,23296.80000000,876.51452000,1674986399999,20412207.33116950,19023,458.23610000,10671454.97251280,2023-01-29 09:55:00
1475,1674986400000,23296.80000000,23355.87000000,23295.06000000,23348.04000000,1308.52996000,1674986699999,30519836.37805430,30141,735.70882000,17159708.00871000,2023-01-29 10:00:00
1476,1674986700000,23348.04000000,23462.50000000,23343.20000000,23436.23000000,3222.88642000,1674986999999,75473576.43367680,63916,1752.84075000,41047995.92452900,2023-01-29 10:05:00
1477,1674987000000,23436.24000000,23439.39000000,23377.50000000,23400.51000000,1381.26216000,1674987299999,32330257.85812480,30788,636.35349000,14895221.90980090,2023-01-29 10:10:00
1478,1674987300000,23400.21000000,23449.00000000,23383.06000000,23439.94000000,1360.18509000,1674987599999,31856787.45680910,30207,690.07024000,16162969.68597980,2023-01-29 10:15:00
1479,1674987600000,23439.92000000,23500.00000000,23404.31000000,23405.50000000,2689.59153000,1674987899999,63093832.83613520,51128,1414.37980000,33183768.96868630,2023-01-29 10:20:00
1480,1674987900000,23407.41000000,23438.37000000,23396.58000000,23409.54000000,1057.47061000,1674988199999,24760358.85932390,25120,505.30216000,11831776.37539420,2023-01-29 10:25:00
1481,1674988200000,23408.43000000,23433.61000000,23349.21000000,23384.02000000,1569.90179000,1674988499999,36721468.37148320,32019,760.15765000,17782501.55103000,2023-01-29 10:30:00
1482,1674988500000,23383.22000000,23429.13000000,23381.82000000,23425.23000000,1059.48287000,1674988799999,24808046.74203660,25654,566.17031000,13256955.41093860,2023-01-29 10:35:00
1483,1674988800000,23425.21000000,23454.87000000,23408.08000000,23417.56000000,1042.48757000,1674989099999,24430425.45135920,25787,504.20516000,11816560.62872820,2023-01-29 10:40:00
1484,1674989100000,23416.35000000,23417.84000000,23391.99000000,23400.01000000,825.65903000,1674989399999,19323098.41725440,19613,384.91914000,9008515.50479580,2023-01-29 10:45:00
1485,1674989400000,23401.08000000,23430.00000000,23388.21000000,23412.12000000,1028.89367000,1674989699999,24083348.68424360,24781,516.93028000,12100338.58596530,2023-01-29 10:50:00
1486,1674989700000,23412.12000000,23450.43000000,23409.93000000,23448.03000000,970.67808000,1674989999999,22748623.03683680,22399,519.22737000,12168856.80363630,2023-01-29 10:55:00
1487,1674990000000,23447.10000000,23605.74000000,23310.00000000,23318.00000000,3024.74207000,1674990299999,71037991.13960840,57267,1650.11954000,38775316.24885630,2023-01-29 11:00:00
1488,1674990300000,23320.24000000,23416.56000000,23270.03000000,23350.87000000,4495.53789000,1674990599999,104940183.77395330,75617,2182.29429000,50946035.74432460,2023-01-29 11:05:00
1489,1674990600000,23349.20000000,23439.00000000,23332.69000000,23431.14000000,2033.15347000,1674990899999,47528326.35474440,46240,1078.54195000,25214500.07772140,2023-01-29 11:10:00
1490,1674990900000,23429.81000000,23442.17000000,23377.90000000,23399.14000000,1542.62274000,1674991199999,36098504.38616250,31115,772.42938000,18075892.67401420,2023-01-29 11:15:00
1491,1674991200000,23398.05000000,23427.19000000,23384.04000000,23388.41000000,1112.96689000,1674991499999,26048957.36932390,23931,549.84820000,12869640.14335540,2023-01-29 11:20:00
1492,1674991500000,23388.41000000,23408.29000000,23381.30000000,23403.25000000,816.73307000,1674991799999,19106793.03944720,22401,399.90103000,9355691.03634590,2023-01-29 11:25:00
1493,1674991800000,23403.25000000,23404.69000000,23367.53000000,23391.44000000,849.05543000,1674992099999,19855863.94330910,22102,398.09346000,9309891.77875460,2023-01-29 11:30:00
1494,1674992100000,23391.44000000,23421.31000000,23389.98000000,23400.77000000,932.96069000,1674992399999,21836328.84089580,20966,503.77803000,11791345.65337240,2023-01-29 11:35:00
1495,1674992400000,23401.53000000,23411.39000000,23374.84000000,23382.35000000,732.95209000,1674992699999,17145450.28024650,18100,351.36127000,8219577.19922350,2023-01-29 11:40:00
1496,1674992700000,23381.57000000,23399.00000000,23375.34000000,23392.58000000,933.38713000,1674992999999,21830007.87823190,22649,468.92028000,10967486.18241370,2023-01-29 11:45:00
1497,1674993000000,23391.91000000,23430.35000000,23388.51000000,23414.82000000,1259.61987000,1674993299999,29486207.63235420,26861,695.16582000,16273477.16799230,2023-01-29 11:50:00
1498,1674993300000,23415.75000000,23438.49000000,23411.42000000,23432.17000000,972.66674000,1674993599999,22786996.46116270,23421,488.67935000,11448797.89405580,2023-01-29 11:55:00
1499,1674993600000,23431.39000000,23449.87000000,23413.03000000,23419.82000000,1032.10101000,1674993899999,24183438.86634520,24463,510.60987000,11964931.53280320,2023-01-29 12:00:00
1500,1674993900000,23420.37000000,23435.76000000,23410.00000000,23415.67000000,777.30114000,1674994199999,18207505.92241910,16898,353.41301000,8278761.02705370,2023-01-29 12:05:00
1501,1674994200000,23414.72000000,23419.82000000,23390.29000000,23391.15000000,734.41586000,1674994499999,17189864.11960440,18919,299.43434000,7008847.77424740,2023-01-29 12:10:00
1502,1674994500000,23391.15000000,23398.36000000,23350.47000000,23372.88000000,1204.24050000,1674994799999,28149240.31949490,28406,550.68509000,12872277.16035020,2023-01-29 12:15:00
1503,1674994800000,23372.17000000,23410.88000000,23371.35000000,23403.44000000,795.67642000,1674995099999,18613254.39080790,19972,444.84322000,10406313.77022850,2023-01-29 12:20:00
1504,1674995100000,23403.24000000,23409.05000000,23381.00000000,23400.31000000,753.51204000,1674995399999,17628909.16524610,16251,370.78890000,8675163.86734480,2023-01-29 12:25:00
1505,1674995400000,23400.31000000,23406.39000000,23375.00000000,23376.91000000,607.61520000,1674995699999,14212545.63628570,16539,295.20253000,6905133.65608550,2023-01-29 12:30:00
1506,1674995700000,23377.71000000,23401.51000000,23368.76000000,23380.66000000,612.56121000,1674995999999,14327104.41261690,16355,324.72072000,7594934.60276710,2023-01-29 12:35:00
1507,1674996000000,23380.66000000,23433.44000000,23375.92000000,23427.51000000,983.80400000,1674996299999,23029412.64072680,22967,573.20459000,13418417.66112570,2023-01-29 12:40:00
1508,1674996300000,23427.51000000,23520.47000000,23425.69000000,23503.78000000,2589.81161000,1674996599999,60799879.40731550,49704,1407.60310000,33045500.00629780,2023-01-29 12:45:00
1509,1674996600000,23503.78000000,23543.56000000,23465.06000000,23484.85000000,2134.50159000,1674996899999,50180273.58980460,39874,1030.03243000,24216669.24898400,2023-01-29 12:50:00
1510,1674996900000,23483.67000000,23510.37000000,23469.52000000,23478.21000000,1387.03749000,1674997199999,32585032.50054120,29197,667.09547000,15672470.91789010,2023-01-29 12:55:00
1511,1674997200000,23478.21000000,23505.00000000,23457.93000000,23498.53000000,1141.15402000,1674997499999,26795342.05173870,25480,622.69438000,14621898.87048460,2023-01-29 13:00:00
1512,1674997500000,23498.53000000,23592.00000000,23496.83000000,23587.37000000,2024.23959000,1674997799999,47635215.19979660,39901,1101.07204000,25912556.64413060,2023-01-29 13:05:00
1513,1674997800000,23586.33000000,23666.00000000,23531.87000000,23558.52000000,3364.27994000,1674998099999,79321999.37601010,63559,1737.54158000,40970194.63990050,2023-01-29 13:10:00
1514,1674998100000,23558.40000000,23623.49000000,23552.22000000,23596.60000000,2465.29019000,1674998399999,58167737.45268250,44960,1123.16702000,26500264.35026530,2023-01-29 13:15:00
1515,1674998400000,23597.82000000,23601.28000000,23563.53000000,23576.33000000,1325.34093000,1674998699999,31255738.60298000,31069,665.69072000,15699657.43321680,2023-01-29 13:20:00
1516,1674998700000,23576.33000000,23618.17000000,23569.00000000,23593.14000000,1294.28923000,1674998999999,30536296.46484280,30798,641.00028000,15124152.77583400,2023-01-29 13:25:00
1517,1674999000000,23594.51000000,23603.01000000,23543.29000000,23584.54000000,1464.80086000,1674999299999,34529549.11451210,32600,681.76289000,16071922.76426620,2023-01-29 13:30:00
1518,1674999300000,23585.53000000,23589.47000000,23530.31000000,23561.68000000,1230.25798000,1674999599999,28981766.20690980,29174,607.43911000,14310414.45071720,2023-01-29 13:35:00
1519,1674999600000,23563.27000000,23578.73000000,23534.98000000,23565.43000000,1323.02675000,1674999899999,31165517.02648390,29258,698.64824000,16457843.17756170,2023-01-29 13:40:00
1520,1674999900000,23565.43000000,23597.08000000,23547.55000000,23560.21000000,1297.38957000,1675000199999,30581421.27519430,31649,709.61802000,16727238.98338030,2023-01-29 13:45:00
1521,1675000200000,23559.40000000,23572.16000000,23521.89000000,23542.06000000,1023.76124000,1675000499999,24106115.60333590,26288,486.73591000,11461767.96060080,2023-01-29 13:50:00
1522,1675000500000,23542.06000000,23547.93000000,23518.76000000,23538.94000000,955.74977000,1675000799999,22493721.89379720,24237,480.37326000,11306020.99842120,2023-01-29 13:55:00
1523,1675000800000,23538.04000000,23578.83000000,23512.09000000,23578.27000000,1226.95256000,1675001099999,28887021.74080800,28190,637.47999000,15009026.01163720,2023-01-29 14:00:00
1524,1675001100000,23577.08000000,23596.88000000,23554.80000000,23575.56000000,1069.84743000,1675001399999,25223855.09570650,25290,522.89011000,12328913.07902260,2023-01-29 14:05:00
1525,1675001400000,23574.80000000,23577.03000000,23526.11000000,23544.47000000,991.74696000,1675001699999,23354103.57969430,22908,475.05173000,11186601.85541190,2023-01-29 14:10:00
1526,1675001700000,23544.48000000,23554.92000000,23487.19000000,23496.84000000,1464.13983000,1675001999999,34441731.03837450,29667,726.41569000,17088615.06781800,2023-01-29 14:15:00
1527,1675002000000,23496.84000000,23499.20000000,23412.10000000,23474.22000000,2162.18142000,1675002299999,50735833.32781510,44222,1113.56562000,26131296.92386980,2023-01-29 14:20:00
1528,1675002300000,23474.21000000,23493.17000000,23443.57000000,23483.02000000,985.87970000,1675002599999,23139531.35059980,27069,507.66937000,11915965.65133140,2023-01-29 14:25:00
1529,1675002600000,23484.36000000,23493.20000000,23459.30000000,23485.54000000,1085.84766000,1675002899999,25492505.05705960,24384,595.94868000,13991611.20311270,2023-01-29 14:30:00
1530,1675002900000,23486.43000000,23491.14000000,23455.56000000,23482.75000000,804.86658000,1675003199999,18891985.79168580,20277,377.06012000,8850545.17296630,2023-01-29 14:35:00
1531,1675003200000,23481.68000000,23519.70000000,23467.64000000,23513.11000000,1090.16383000,1675003499999,25611853.21828780,24754,597.04269000,14026698.93274390,2023-01-29 14:40:00
1532,1675003500000,23513.82000000,23532.76000000,23496.46000000,23509.26000000,995.85628000,1675003799999,23417307.59329230,24235,503.79612000,11846508.66854410,2023-01-29 14:45:00
1533,1675003800000,23509.26000000,23547.25000000,23506.67000000,23537.66000000,1028.21235000,1675004099999,24188695.94560230,23230,510.85874000,12018417.95654280,2023-01-29 14:50:00
1534,1675004100000,23538.41000000,23547.20000000,23515.00000000,23538.58000000,825.31591000,1675004399999,19425807.24956340,18954,396.20390000,9325829.73055050,2023-01-29 14:55:00
1535,1675004400000,23538.04000000,23543.18000000,23496.03000000,23526.92000000,934.52242000,1675004699999,21983610.48583670,21431,436.94206000,10279023.52453140,2023-01-29 15:00:00
1536,1675004700000,23526.18000000,23536.93000000,23517.13000000,23519.38000000,586.75582000,1675004999999,13803478.09344770,15946,275.33506000,6477437.54889720,2023-01-29 15:05:00
1537,1675005000000,23519.38000000,23529.76000000,23492.49000000,23502.78000000,757.62199000,1675005299999,17813839.83970370,19948,345.43078000,8122220.75364150,2023-01-29 15:10:00
1538,1675005300000,23504.01000000,23512.76000000,23470.15000000,23509.73000000,878.88584000,1675005599999,20648264.11103680,23324,421.72887000,9908245.85041250,2023-01-29 15:15:00
1539,1675005600000,23510.46000000,23514.38000000,23478.61000000,23490.09000000,682.67026000,1675005899999,16038634.30137810,17680,321.20996000,7546634.42935350,2023-01-29 15:20:00
1540,1675005900000,23490.09000000,23509.90000000,23477.68000000,23498.09000000,746.06259000,1675006199999,17528239.66602750,17685,372.02406000,8740549.58874220,2023-01-29 15:25:00
1541,1675006200000,23498.83000000,23531.74000000,23495.41000000,23527.23000000,641.46258000,1675006499999,15082152.03889580,18569,331.55160000,7795726.53775110,2023-01-29 15:30:00
1542,1675006500000,23527.24000000,23528.00000000,23506.44000000,23510.76000000,578.35956000,1675006799999,13601155.93958380,15607,296.51819000,6973302.59585290,2023-01-29 15:35:00
1543,1675006800000,23510.76000000,23543.79000000,23506.74000000,23542.41000000,658.07103000,1675007099999,15484111.52947900,18768,345.88516000,8138551.50292700,2023-01-29 15:40:00
1544,1675007100000,23542.41000000,23549.62000000,23528.07000000,23535.71000000,702.94738000,1675007399999,16546223.12526470,17144,333.48611000,7849857.41768410,2023-01-29 15:45:00
1545,1675007400000,23534.83000000,23548.00000000,23517.98000000,23529.07000000,666.44757000,1675007699999,15683229.10340180,15851,318.56059000,7496707.62925520,2023-01-29 15:50:00
1546,1675007700000,23529.07000000,23533.80000000,23518.01000000,23525.09000000,636.57325000,1675007999999,14976366.85789230,14050,323.38853000,7608394.58280510,2023-01-29 15:55:00
1547,1675008000000,23525.09000000,23564.07000000,23522.56000000,23562.17000000,1028.06616000,1675008299999,24201927.32631310,23106,571.77375000,13460798.91938740,2023-01-29 16:00:00
1548,1675008300000,23562.17000000,23566.13000000,23484.99000000,23500.01000000,1756.66782000,1675008599999,41302938.76979270,34797,825.31043000,19406047.66817240,2023-01-29 16:05:00
1549,1675008600000,23500.01000000,23529.27000000,23473.48000000,23525.15000000,1155.96423000,1675008899999,27166663.25773300,27546,585.22164000,13754648.57637510,2023-01-29 16:10:00
1550,1675008900000,23525.13000000,23560.00000000,23523.30000000,23550.44000000,1200.39625000,1675009199999,28261645.44776500,27297,642.50827000,15127011.52566560,2023-01-29 16:15:00
1551,1675009200000,23549.75000000,23574.93000000,23536.93000000,23558.63000000,1051.23020000,1675009499999,24765786.18491170,23170,531.73497000,12527166.69638390,2023-01-29 16:20:00
1552,1675009500000,23558.67000000,23570.41000000,23531.70000000,23533.35000000,760.80573000,1675009799999,17917989.12761490,19682,349.48990000,8231110.32996750,2023-01-29 16:25:00
1553,1675009800000,23532.58000000,23544.18000000,23472.00000000,23496.76000000,1681.28997000,1675010099999,39512003.86015230,36568,733.24320000,17233047.83028740,2023-01-29 16:30:00
1554,1675010100000,23496.76000000,23514.29000000,23479.30000000,23502.10000000,993.55920000,1675010399999,23344488.12510910,24478,494.80966000,11626506.21111340,2023-01-29 16:35:00
1555,1675010400000,23502.74000000,23562.42000000,23501.20000000,23557.43000000,1164.38078000,1675010699999,27397691.03420580,27995,642.75967000,15125467.65354900,2023-01-29 16:40:00
1556,1675010700000,23558.65000000,23650.00000000,23545.90000000,23590.87000000,2477.50719000,1675010999999,58459293.75822910,47842,1376.98389000,32491773.99586170,2023-01-29 16:45:00
1557,1675011000000,23589.65000000,23616.22000000,23580.01000000,23602.94000000,1276.10813000,1675011299999,30114462.70253140,29342,642.29225000,15157701.58385030,2023-01-29 16:50:00
1558,1675011300000,23602.63000000,23611.44000000,23580.00000000,23586.44000000,948.75148000,1675011599999,22385587.52885540,24280,428.18817000,10103480.74957470,2023-01-29 16:55:00
1559,1675011600000,23586.44000000,23606.67000000,23562.76000000,23597.46000000,1217.67670000,1675011899999,28724150.32930340,27803,611.78373000,14432110.62844480,2023-01-29 17:00:00
1560,1675011900000,23597.46000000,23608.86000000,23546.83000000,23566.52000000,1112.66707000,1675012199999,26229041.11315480,25963,509.73028000,12015752.70148190,2023-01-29 17:05:00
1561,1675012200000,23567.41000000,23607.95000000,23561.00000000,23596.58000000,950.68781000,1675012499999,22427726.32344600,25406,482.93892000,11392993.55133540,2023-01-29 17:10:00
1562,1675012500000,23596.58000000,23641.62000000,23582.62000000,23632.09000000,1164.44097000,1675012799999,27492499.94211050,28886,640.53327000,15123538.80211430,2023-01-29 17:15:00
1563,1675012800000,23631.50000000,23641.80000000,23611.02000000,23633.04000000,1163.74985000,1675013099999,27496292.00591780,30338,559.05492000,13209263.91772920,2023-01-29 17:20:00
1564,1675013100000,23634.59000000,23636.67000000,23590.85000000,23604.93000000,1040.91984000,1675013399999,24578147.25872740,27209,500.32489000,11813923.81828510,2023-01-29 17:25:00
1565,1675013400000,23605.21000000,23624.19000000,23581.44000000,23594.95000000,901.26257000,1675013699999,21271694.61820320,23619,403.23597000,9517752.50685750,2023-01-29 17:30:00
1566,1675013700000,23594.19000000,23614.00000000,23583.46000000,23591.12000000,740.44527000,1675013999999,17470533.98435210,23183,369.53624000,8719313.70380040,2023-01-29 17:35:00
1567,1675014000000,23590.35000000,23608.87000000,23576.07000000,23602.40000000,883.92773000,1675014299999,20855224.31193890,22273,448.80643000,10589491.96078510,2023-01-29 17:40:00
1568,1675014300000,23602.56000000,23625.91000000,23586.17000000,23621.11000000,922.53811000,1675014599999,21776597.64267600,25491,462.45931000,10916782.38740850,2023-01-29 17:45:00
1569,1675014600000,23621.10000000,23626.86000000,23568.68000000,23587.77000000,882.31750000,1675014899999,20819955.09408930,24456,407.74321000,9622080.09346350,2023-01-29 17:50:00
1570,1675014900000,23588.79000000,23596.60000000,23576.00000000,23591.38000000,741.33920000,1675015199999,17486000.50537170,18349,319.05112000,7525713.46924380,2023-01-29 17:55:00
1571,1675015200000,23591.38000000,23595.78000000,23561.10000000,23570.42000000,786.81565000,1675015499999,18550237.04470190,20840,349.76288000,8246440.95605800,2023-01-29 18:00:00
1572,1675015500000,23570.42000000,23585.00000000,23537.73000000,23545.36000000,892.44356000,1675015799999,21029420.74057430,21844,396.90502000,9353399.80790610,2023-01-29 18:05:00
1573,1675015800000,23544.24000000,23571.68000000,23536.65000000,23559.52000000,772.99569000,1675016099999,18207533.13456260,21447,412.99683000,9728020.09292300,2023-01-29 18:10:00
1574,1675016100000,23559.52000000,23576.89000000,23553.00000000,23572.14000000,484.91398000,1675016399999,11427626.82685200,15147,252.30455000,5945988.02844790,2023-01-29 18:15:00
1575,1675016400000,23571.31000000,23590.00000000,23565.96000000,23582.70000000,607.01579000,1675016699999,14312563.02504740,15911,330.38810000,7790290.89350380,2023-01-29 18:20:00
1576,1675016700000,23582.70000000,23615.99000000,23576.30000000,23608.96000000,826.46567000,1675016999999,19501356.13793740,20186,475.71230000,11225104.10592170,2023-01-29 18:25:00
1577,1675017000000,23608.44000000,23720.00000000,23564.04000000,23614.84000000,2408.99498000,1675017299999,56939250.29107290,57046,1293.97732000,30588780.75344940,2023-01-29 18:30:00
1578,1675017300000,23614.84000000,23681.99000000,23579.51000000,23674.34000000,1926.47069000,1675017599999,45543899.80756000,50474,1024.26166000,24216021.01013590,2023-01-29 18:35:00
1579,1675017600000,23672.69000000,23759.00000000,23652.01000000,23705.17000000,2903.96998000,1675017899999,68844630.73586400,63878,1524.76814000,36150447.81151830,2023-01-29 18:40:00
1580,1675017900000,23705.17000000,23728.28000000,23672.00000000,23706.94000000,1620.52980000,1675018199999,38409919.73156800,40082,758.58432000,17980712.73906330,2023-01-29 18:45:00
1581,1675018200000,23706.94000000,23737.43000000,23684.96000000,23689.31000000,1367.79296000,1675018499999,32436302.70078550,35623,668.60120000,15856693.42698230,2023-01-29 18:50:00
1582,1675018500000,23690.25000000,23702.38000000,23657.34000000,23678.99000000,1187.39992000,1675018799999,28119298.10819120,30512,563.80268000,13352253.74361910,2023-01-29 18:55:00
1583,1675018800000,23677.95000000,23695.08000000,23661.00000000,23687.44000000,890.43655000,1675019099999,21082029.93636330,25280,462.64288000,10953881.89414170,2023-01-29 19:00:00
1584,1675019100000,23687.45000000,23749.99000000,23685.02000000,23733.68000000,1395.19563000,1675019399999,33101288.47860750,36298,759.74242000,18025142.54357900,2023-01-29 19:05:00
1585,1675019400000,23733.68000000,23787.51000000,23710.40000000,23776.41000000,1744.15714000,1675019699999,41409884.70998460,42189,966.79857000,22955462.48041150,2023-01-29 19:10:00
1586,1675019700000,23778.56000000,23800.00000000,23719.36000000,23768.32000000,2791.54311000,1675019999999,66348717.62450630,61929,1537.87153000,36556279.72019030,2023-01-29 19:15:00
1587,1675020000000,23768.32000000,23857.78000000,23749.03000000,23790.59000000,2205.89441000,1675020299999,52484638.87223000,53555,1194.19147000,28416598.68865150,2023-01-29 19:20:00
